,article_id,feed_article_id,article_group_id,feed_source,title,momentum
207,2758040235,_33438943825,2757958240,moreover,Aetna CEO under scrutiny from two US Senators,176.68
208,2758015362,30950_192621,2757958240,opoint,Leading Senate Democrats want answers from Aetna CEO,176.68
209,2757984527,30923_327229,2757958240,opoint,Leading Senate Democrats want answers from Aetna CEO,176.68
210,2758032193,_33438842899,2757958240,moreover,Leading Senate Democrats want answers from Aetna CEO,176.68
211,2758015397,117295_36786,2757958240,opoint,Leading Senate Democrats want answers from Aetna CEO,176.68
212,2758040230,_33438950990,2757958240,moreover,Leading Senate Democrats want answers from Aetna CEO,176.68
213,2758015388,31549_136371,2757958240,opoint,Leading Senate Democrats want answers from Aetna CEO,176.68
214,2758032196,_33438848589,2757958240,moreover,Aetna CEO under scrutiny from two US Senators,176.68
215,2758032194,_33438846736,2757958240,moreover,Aetna CEO under scrutiny from two US Senators,176.68
216,2758035599,_33438892268,2757958240,moreover,Aetna CEO under scrutiny from two US Senators,176.68
217,2758015367,117521_111468,2757958240,opoint,Leading Senate Democrats want answers from Aetna CEO,176.68
218,2758029481,_33438838756,2757958240,moreover,Aetna CEO under scrutiny from two US Senators,176.68
219,2758014091,_33438681557,2757958240,moreover,Leading Senate Democrats want answers from Aetna CEO,176.68
220,2758018005,30990_260224,2757958240,opoint,Leading Senate Democrats want answers from Aetna CEO,176.68
221,2757961711,31123_344481,2757958240,opoint,Leading Senate Democrats want answers from Aetna CEO,176.68
222,2758009059,146431_65405,2757958240,opoint,Leading Senate Democrats want answers from Aetna CEO,176.68
223,2758015369,114973_129377,2757958240,opoint,Leading Senate Democrats want answers from Aetna CEO,176.68
224,2758009049,_33438641621,2757958240,moreover,Leading Senate Democrats want answers from Aetna CEO,176.68
225,2758006622,_33438614365,2757958240,moreover,Leading Senate Democrats want answers from Aetna CEO,176.68
226,2758029491,_33438836183,2757958240,moreover,Aetna CEO under scrutiny from two US Senators,176.68
227,2758018006,117294_306432,2757958240,opoint,Leading Senate Democrats want answers from Aetna CEO,176.68
228,2758022835,184853_16237,2757958240,opoint,Leading Senate Democrats want answers from Aetna CEO,176.68
229,2758032197,_33438874607,2757958240,moreover,Aetna CEO under scrutiny from two US Senators,176.68
230,2758009056,124073_65786,2757958240,opoint,Leading Senate Democrats want answers from Aetna CEO,176.68
231,2758015380,31598_177139,2757958240,opoint,Leading Senate Democrats want answers from Aetna CEO,176.68
232,2757958465,_33438081763,2757958240,moreover,Leading Senate Democrats want answers from Aetna CEO,176.68
233,2758009055,119434_61602,2757958240,opoint,Leading Senate Democrats want answers from Aetna CEO,176.68
234,2758015361,30785_268485,2757958240,opoint,Leading Senate Democrats want answers from Aetna CEO,176.68
235,2758009050,119156_60258,2757958240,opoint,Leading Senate Democrats want answers from Aetna CEO,176.68
236,2758000026,_33438535108,2757958240,moreover,Leading Senate Democrats want answers from Aetna CEO,176.68
237,2758009051,116656_67097,2757958240,opoint,Leading Senate Democrats want answers from Aetna CEO,176.68
238,2758014090,_33438695854,2757958240,moreover,Leading Senate Democrats want answers from Aetna CEO,176.68
239,2758022840,14646_413423,2757958240,opoint,Leading Senate Democrats want answers from Aetna CEO,176.68
240,2758035598,_33438892134,2757958240,moreover,Aetna CEO under scrutiny from two US Senators,176.68
241,2758009058,183784_13760,2757958240,opoint,Leading Senate Democrats want answers from Aetna CEO,176.68
242,2757997404,_33438518285,2757958240,moreover,Leading Senate Democrats want answers from Aetna CEO,176.68
243,2758027630,_33438816273,2757958240,moreover,Aetna CEO under scrutiny from two US Senators,176.68
244,2758015370,31243_262278,2757958240,opoint,Leading Senate Democrats want answers from Aetna CEO,176.68
245,2758015379,31564_238008,2757958240,opoint,Leading Senate Democrats want answers from Aetna CEO,176.68
246,2758029487,_33438838927,2757958240,moreover,Aetna CEO under scrutiny from two US Senators,176.68
247,2757984528,_33438402715,2757958240,moreover,Leading Senate Democrats want answers from Aetna CEO,176.68
248,2758009057,115040_93419,2757958240,opoint,Leading Senate Democrats want answers from Aetna CEO,176.68
249,2757963100,_33438125832,2757958240,moreover,Leading Senate Democrats want answers from Aetna CEO,176.68
250,2758006620,_33438617497,2757958240,moreover,Leading Senate Democrats want answers from Aetna CEO,176.68
251,2758032189,_33438849637,2757958240,moreover,Aetna CEO under scrutiny from two US Senators,176.68
252,2758029482,_33438833031,2757958240,moreover,Aetna CEO under scrutiny from two US Senators,176.68
253,2758000027,_33438547099,2757958240,moreover,Leading Senate Democrats want answers from Aetna CEO,176.68
254,2757997410,_33438526710,2757958240,moreover,Leading Senate Democrats want answers from Aetna CEO,176.68
255,2757939938,9.6915E+17,2757939936,gnip_twitter,Critical Review: Applied Materials $AMAT and ACM Research $ACMR https://t.co/2BRlYpo3fc #stocks,
256,2758015393,184845_13220,2757958240,opoint,Leading Senate Democrats want answers from Aetna CEO,176.68
257,2758015368,31026_244908,2757958240,opoint,Leading Senate Democrats want answers from Aetna CEO,176.68
258,2758015366,35033_218132,2757958240,opoint,Leading Senate Democrats want answers from Aetna CEO,176.68
259,2758022828,31254_173158,2757958240,opoint,Leading Senate Democrats want answers from Aetna CEO,176.68
260,2758032956,113749_93941,2757958240,opoint,Leading Senate Democrats want answers from Aetna CEO,176.68
261,2757958469,_33438069960,2757958240,moreover,Leading Senate Democrats want answers from Aetna CEO,176.68
262,2757958470,114571_215141,2757958240,opoint,Leading Senate Democrats want answers from Aetna CEO,176.68
263,2758032190,_33438872326,2757958240,moreover,Aetna CEO under scrutiny from two US Senators,176.68
264,2757987807,_33438439758,2757958240,moreover,Leading Senate Democrats want answers from Aetna CEO,176.68
265,2757961709,121842_264591,2757958240,opoint,Leading Senate Democrats want answers from Aetna CEO,176.68
266,2758000571,127936_64244,2757958240,opoint,Leading Senate Democrats want answers from Aetna CEO,176.68
267,2757961712,48991_529731,2757958240,opoint,Leading Senate Democrats want answers from Aetna CEO,176.68
268,2757966906,9.69159E+17,2757966904,gnip_twitter,Applied Materials $AMAT Given Outperform Rating at Credit Suisse Group https://t.co/FbuyjAizkP,
269,2757983171,9.69165E+17,2757983169,gnip_twitter,"IIT-Madras, Applied Materials India to take up research in Artificial Intelligence https://t.co/CWsyDNdr3X",
270,2758047683,9.69183E+17,2753598093,gnip_twitter,RT @PentairPool: Have a new four-legged family member that you're introducing to #pool this season? Here are some tips on making their firs...,
271,2757588859,33433990218,2757588857,moreoverblog,Idaho: Azar must decide states' role in Obamacare,71.09
272,2757771371,_33435812384,2757771369,moreover,News Roundup,0
273,2757676674,33434844892,2757676672,moreoverblog,Bloom Dirty Electrons Cost $320.44 Per Megawatt Hour,0.85
274,2757932881,_33437818694,2757932879,moreover,Cities must get ready for the Internet of Things,46.34
275,2757827762,_33436545709,2757486485,moreover,Freddie Mac Tracks Serious Delinquencies,16.4
276,2757833235,_33436630379,2757765249,moreover,Blockchain And Investor Money For Microgrids Could Give The Utility Death Spiral A Fresh Spin,60.7
277,2757771197,208423_485897,2757765249,opoint,Blockchain And Investor Money For Microgrids Could Give The Utility Death Spiral A Fresh Spin,60.7
278,2757830576,_33436600484,2757765249,moreover,Blockchain And Investor Money For Microgrids Could Give The Utility Death Spiral A Fresh Spin,60.7
279,2757810083,119837_491305,2757540863,opoint,266 Courageous Canines Across America Nominated for Chance to Become Nation's Top Hero Dog,25.27
280,2757604288,123184_96787,2757540863,opoint,266 Courageous Canines Across America Nominated for Chance to Become Nation's Top Hero Dog,25.27
281,2757713263,31081_55633,2757540863,opoint,266 Courageous Canines Across America Nominated for Chance to Become Nation's Top Hero Dog,25.27
282,2757731386,20875_2853119,2757540863,opoint,266 Courageous Canines Across America Nominated for Chance to Become Nation's Top Hero Dog,25.27
283,2757587675,525_2035887,2757540863,opoint,266 Courageous Canines Across America Nominated For Chance To Become Nation's Top Hero Dog,25.27
284,2757710655,49035_1003350,2757540863,opoint,266 Courageous Canines Across America Nominated for Chance to Become Nation's Top Hero Dog,25.27
285,2757720188,_33435282151,2757540863,moreover,266 Courageous Canines Across America Nominated for Chance to Become Nation's Top Hero Dog,25.27
286,2757588206,_33433942319,2757540863,moreover,266 Courageous Canines Across America Nominated for Chance to Become Nation's Top Hero Dog,25.27
287,2757631706,82182_2295277,2757540863,opoint,266 Courageous Canines Across America Nominated for Chance to Become Nation's Top Hero Dog,25.27
288,2757713261,12924_263170,2757540863,opoint,266 Courageous Canines Across America Nominated for Chance to Become Nation's Top Hero Dog,25.27
289,2757610376,_33434322095,2757540863,moreover,266 Courageous Canines Across America Nominated for Chance to Become Nation's Top Hero Dog,25.27
290,2758053344,_33438996046,2754620879,moreover,The California Democratic Party has just two unifying principles: Tack left and boo Trump,24.57
291,2757771374,_33435812447,2757771372,moreover,Rethink Alternative Lending,0
292,2757594111,33434166973,2757594109,moreoverblog,Candidates raising big dollars in Cook County Board race,8.66
293,2758054674,117360_67125,2757958240,opoint,Leading Senate Democrats want answers from Aetna CEO,176.68
294,2758054675,_33439055356,2757958240,moreover,Leading Senate Democrats want answers from Aetna CEO,176.68
295,2757932649,_33437813953,2757932647,moreover,Same Size Slice,10.99
296,2757689699,_33434965098,2757689697,moreover,Inside the Ring: China vs. Russia election interference,1.96
297,2757739343,_33435500173,2757739341,moreover,Forum draws split opinions on Duluth police riot gear,14.68
298,2757691002,_33434983246,2757370877,moreover,ComEd gets state approval of $25 million Bronzeville mini-power grid,41.85
299,2757640151,_33434715957,2757640149,moreover,"New Jersey, continuing tug-of-war over PennEast, questions FERC tolling order",10.69
300,2757592789,_33434032322,2757592787,moreover,News Roundup,0
301,2757699866,33435058568,2757406948,moreoverblog,America's Fastest-Growing Cities 2018,393.41
302,2757889675,_33437312275,2757889673,moreover,Offshore Wind Leaves Good Mark on James Fisher Results,9.65
303,2757672219,29589_461212,2757672217,opoint,"On Wednesday the 21st,",5.24
304,2757957221,124923_434345,2757412861,opoint,MedTech's Long-Term Prospects Outweigh Near-Term Risks,7.72
305,2757799376,_33436196110,2757412861,moreover,MedTech's Long-Term Prospects Outweigh Near-Term Risks,7.72
306,2757817796,160688_452967,2757412861,opoint,MedTech's Long-Term Prospects Outweigh Near-Term Risks,7.72
307,2757713267,29557_308304,2757713265,opoint,King &amp; Spalding DQ'd In Boehringer Unit Arbitration,0
308,2757726767,_33435366182,2757726765,moreover,ECOLAB : New organization aims to boost downtown St. Paul,23.1
309,2757858186,_33436923739,2757858184,moreover,China plans to raise funds of up to US$31.6b to fuel chip industry,18.24
310,2757763812,_33435754740,2757763810,moreover,Cypress Sees a Future for FRAM,25.66
311,2757823115,1364_112567,2757763810,opoint,Cypress Sees a Future for FRAM,25.66
312,2758064724,152341_71010,2757958240,opoint,Leading Senate Democrats want answers from Aetna CEO,176.68
313,2758064723,33439131790,2757958240,moreoverblog,Washington senator wants answers from Aetna,176.68
314,2758060445,572_3214462,2758065082,opoint,AerohiveÂ® Helps Retailers Optimize and Protect Networks and Operations With New Wi-Fi Alliance Vantage Certification and PCI 3.2 Compliance,
315,2758063384,135012_169207,2758065087,opoint,AerohiveÂ® Helps Retailers Optimize and Protect Networks and Operations With New Wi-Fi Alliance Vantage Certification and PCI 3.2 Compliance,
316,2758064830,_33439128945,2758065090,moreover,AerohiveÂ® Helps Retailers Optimize and Protect Networks and Operations With New Wi-Fi Alliance Vantage Certification and PCI 3.2 Compliance,
317,2757774779,27939_564578,2757774777,opoint,Veros applies AI to simplify and improve valuation decisions,33.29
318,2757618114,33434533580,2757618112,moreoverblog,Paytm iOS App Promo: Refer-a-Friend Reward Now Will Pay $20,6.08
319,2757957905,_33438081816,2757956489,moreover,How to Retire Without Running Out of Money,239.21
320,2758055720,25796_1319594,2757858957,opoint,"NRG Energy, Inc. Reports Full Year 2017 Results, Reaffirms 2018 Financial Guidance",7.99
321,2758049145,_33439014998,2757858957,moreover,"NRG Energy, Inc. Reports Full Year 2017 Results, Reaffirms 2018 Financial Guidance",7.99
322,2757638982,7108_602644,2757638980,opoint,"Varcoe: Alberta job outlook brightens, but pipeline bottlenecks could cost province $9B",58.81
323,2758029439,_33438833765,2757949401,moreover,How close are we to a hamburger grown in a lab?,424.68
324,2758010171,_33438614307,2757949401,moreover,How close are we to a hamburger grown in a lab?,424.68
325,2757956154,_33438040122,2757949401,moreover,How close are we to a hamburger grown in a lab?,424.68
